time,gFx,gFy,gFz,TgF
1.068103077,0.2160,-0.1617,-0.9587,0.996
1.070885462,0.2153,-0.1595,-0.9567,0.994
1.072556,0.2151,-0.1593,-0.9564,0.993
1.075460231,0.2172,-0.1579,-0.9569,0.994
1.082775308,0.2153,-0.1581,-0.9555,0.992
1.083435,0.2165,-0.1561,-0.9520,0.989
1.083794462,0.2167,-0.1568,-0.9520,0.989
1.085672615,0.2158,-0.1570,-0.9511,0.988
1.090074154,0.2158,-0.1551,-0.9513,0.988
1.090628539,0.2153,-0.1556,-0.9513,0.988
1.101714769,0.2148,-0.1558,-0.9501,0.986
1.102388615,0.2160,-0.1549,-0.9496,0.986
1.102775692,0.2139,-0.1575,-0.9489,0.985
1.103148308,0.2131,-0.1586,-0.9476,0.984
1.103547615,0.2126,-0.1579,-0.9487,0.985
1.105781154,0.2123,-0.1583,-0.9492,0.985
1.108219615,0.2139,-0.1586,-0.9501,0.987
1.110672846,0.2136,-0.1595,-0.9511,0.988
1.113304308,0.2141,-0.1615,-0.9511,0.988
1.116094692,0.2167,-0.1622,-0.9520,0.990
1.118627923,0.2143,-0.1642,-0.9531,0.991
1.121224539,0.2155,-0.1639,-0.9531,0.991
1.123860923,0.2146,-0.1651,-0.9518,0.990
1.125443308,0.2146,-0.1644,-0.9536,0.991
1.128163923,0.2163,-0.1647,-0.9533,0.991
1.130619923,0.2190,-0.1647,-0.9508,0.990
1.134211308,0.2202,-0.1654,-0.9494,0.989
1.136185231,0.2211,-0.1659,-0.9504,0.990
1.138544615,0.2209,-0.1663,-0.9492,0.989
1.141365846,0.2229,-0.1681,-0.9484,0.989
1.143591923,0.2229,-0.1693,-0.9482,0.989
1.146243385,0.2248,-0.1693,-0.9474,0.988
1.148646462,0.2244,-0.1707,-0.9474,0.989
1.151219692,0.2256,-0.1710,-0.9487,0.990
1.153305231,0.2260,-0.1691,-0.9476,0.989
1.156385231,0.2253,-0.1707,-0.9508,0.992
1.160467,0.2267,-0.1698,-0.9536,0.995
1.160951692,0.2239,-0.1698,-0.9555,0.996
1.163477846,0.2236,-0.1717,-0.9580,0.999
1.167096539,0.2248,-0.1710,-0.9601,1.001
1.168469231,0.2248,-0.1707,-0.9620,1.003
1.171055923,0.2244,-0.1725,-0.9633,1.004
1.173492846,0.2227,-0.1732,-0.9653,1.006
1.175849846,0.2214,-0.1740,-0.9678,1.008
1.178834462,0.2209,-0.1735,-0.9678,1.008
1.182124,0.2211,-0.1737,-0.9667,1.007
1.183342077,0.2232,-0.1735,-0.9665,1.007
1.187201154,0.2204,-0.1744,-0.9672,1.007
1.194246462,0.2209,-0.1740,-0.9678,1.008
1.194904231,0.2214,-0.1749,-0.9650,1.005
1.195323385,0.2227,-0.1752,-0.9629,1.004
1.195723615,0.2209,-0.1742,-0.9620,1.002
1.198753231,0.2224,-0.1740,-0.9601,1.001
1.227096923,0.2221,-0.1744,-0.9580,0.999
1.227827385,0.2229,-0.1730,-0.9574,0.998
1.228251692,0.2244,-0.1737,-0.9550,0.996
1.228617846,0.2258,-0.1719,-0.9538,0.995
1.229132231,0.2258,-0.1725,-0.9513,0.993
1.229505846,0.2263,-0.1717,-0.9487,0.990
1.229867308,0.2265,-0.1717,-0.9464,0.988
1.230277154,0.2283,-0.1728,-0.9484,0.991
1.230619308,0.2280,-0.1732,-0.9455,0.988
1.230961231,0.2265,-0.1725,-0.9443,0.986
1.231311,0.2248,-0.1719,-0.9459,0.987
1.231667692,0.2241,-0.1710,-0.9464,0.988
1.232054154,0.2236,-0.1696,-0.9462,0.987
1.236828923,0.2239,-0.1691,-0.9467,0.987
1.237678692,0.2229,-0.1707,-0.9482,0.989
1.238865539,0.2248,-0.1712,-0.9467,0.988
1.243781769,0.2239,-0.1728,-0.9489,0.990
1.244285154,0.2229,-0.1747,-0.9511,0.992
1.247928231,0.2224,-0.1740,-0.9513,0.992
1.248763923,0.2211,-0.1730,-0.9518,0.992
1.251818077,0.2204,-0.1719,-0.9506,0.991
1.255165769,0.2204,-0.1742,-0.9528,0.993
1.255993846,0.2204,-0.1740,-0.9528,0.993
1.259245462,0.2214,-0.1728,-0.9508,0.991
1.262394462,0.2202,-0.1715,-0.9528,0.993
1.263906385,0.2216,-0.1719,-0.9520,0.993
1.266670154,0.2204,-0.1715,-0.9525,0.993
1.269073539,0.2209,-0.1728,-0.9525,0.993
1.271203692,0.2204,-0.1722,-0.9511,0.991
1.273919385,0.2197,-0.1698,-0.9520,0.992
1.280069154,0.2192,-0.1722,-0.9518,0.992
1.280756616,0.2199,-0.1728,-0.9494,0.990
1.281387,0.2219,-0.1715,-0.9520,0.993
1.283928539,0.2234,-0.1710,-0.9499,0.991
1.287133231,0.2244,-0.1712,-0.9513,0.992
